text	genre	eval_entity_type	name	province	source	url	date	score
estuvimos alojados en este hotel con motivo de una boda y la verdad es q nos encanto,muy limpio,moderno,habitaciones grandes y situacion inmejorable. Pero lo q mas nos gusto fue el trato del personal,en especial de Pablo, q tuvo con nosotros un trato exquisito dadas nuestras circustancias "especiales". En definitiva,si vuelvo a alojarme en Ubeda eligiremos el Hotel el Postigo. 100% recomendable!	review	rural	Hotel el Postigo	JA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g580278-d1162293-Reviews-Hotel_el_Postigo-Ubeda_Province_of_Jaen_Andalucia.html	2012-8-2	5
Mi esposo y yo acabamos de regresar de una estadía de 3 noches en el Hotel Isabel en Torremolinos. Es un hotel excelente, pequeño pero a la vez encantador, ubicación maravillosa- está lo más cerca posible de la playa. Definitivamente paga más por tener vistas al mar, ¡es fantástico! La habitación era de un buen tamaño y estaba muy limpia, hasta las áreas públicas estaban impecablemente limpias. Es uno de los hoteles más limpios que he visto en mi vida. El desayuno era perfecto, toda la comida era fresca y de alta calidad. No puedo encontrar ningún defecto en este hotel y lo recomendaría a cualquier persona. Sé que nos quedaríamos aquí si regresáramos a Torremolinos. ¡Estupendo!	review	beach	Hotel Isabel	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187440-d238633-Reviews-Hotel_Isabel-Torremolinos_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2007-10-2	5
Hermoso por el trato de todo el personal, desayuno y cafeteria restaurante genial, la limpieza y bella habitacion con un balcon, la ubicacion genial transporte pasa por la avenida sobre la cual esta, excursiones te buscan en la puerta y te dejan alli, estas en el casco historico y cruzas la avenida el parque de la alameda, con las esculturas de Dali y alli el paseo maritimo y la playa, realmente mas no se puede pedir un lujo y gracias a todos por todo.	review	urban	Hotel San Cristobal	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187439-d236984-Reviews-Hotel_San_Cristobal-Marbella_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2019-9-2	5
Estuve esta Semana Santa en Granada y escogí este hotel por lo céntrico que es. Reservé unos meses antes y no tuve problemas con las 3 peticiones que hice: plaza de parking, habitación con vistas a la parte de atrás del hotel para evitar el bullicio de Plaza Nueva y camas individuales.La atención desde el momento de la llegada fue excelente, aunque al desconocer la ubicación exacta, me metí con el coche en unas calles muy estrechas, donde hube de dar la vuelta con dificultad para dirigirnos al garaje que, aunque próximo, no está en el mismo edificio.Por lo demás, buena habitación, aunque sencilla y algo oscura, pero para descansar no le puedo poner ningún pero.El desayuno es sencillo, pero al ser buffet hay variedad suficiente de productos como para salir satisfecho.La ubicación del hotel en lo más céntrico de Granada es ideal para conocer lo más relevante de la ciudad sin tener que coger el coche en ningún momento.	review	urban	Hotel Plaza Nueva	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d259430-Reviews-Hotel_Plaza_Nueva-Granada_Province_of_Granada_Andalucia.html	2015-4-2	4
Son las fantásticas vistas sin duda lo más destacado de este hotel. Teníamos un balcón de la habitación daba al valle y era impresionante. El área del patio trasero es perfecto para pedir una copa y ver la puesta de sol. Además, la piscina es preciosa y tiene una gran vista. Comimos en el restaurante del hotel y estaba delicioso, gran tamaño de las porciones y la comida estupenda. Sin duda recomiendo este hotel.	review	nature	Hotel Catalonia Reina Victoria	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g265784-d1213089-Reviews-Hotel_Catalonia_Reina_Victoria-Ronda_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2016-6-2	5
Estuvimos en familia del 17 al 23 de Agosto, y fue estupendo.Las habitaciones si es verdad que necesitan reformarse; pero pasa a segundo plano cuando el comedor es bueno, un personal excelente, muy amable, y atento; decirle a quien dice que no hay plancha, decirle que está al fondo y hay 2 mujeres super amables y simpáticas, llevándola, aunque en el pescado siempre hay menos gente.Y lo mejor EL EQUIPO DE ANIMACIÓN.CON MARICARMEN al frente, son estupendos, es el mejor de los que he visto trabajar; por cierto, también es el único en el que los camareros (sobre todo CURRO), interactúan en el show nocturno, ya que se echan algún baile, cantan...Animan mucho a niños y mayores; a los niños no les falta en el miniclub diversión, y los padres lo agradecemos, a los adolescentes también les animan a participar.Por cierto saludos al equipo de animación: Maricarmen, Paloma, Vicente, María, Cristina y Adrian.	review	beach	Playadulce Hotel	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g670671-d506992-Reviews-Playadulce_Hotel-Aguadulce_Roquetas_de_Mar_Province_of_Almeria_Andalucia.html	2015-8-2	4
Vacaciones fabulosas - las habitaciones son espaciales e incluso la suerte de tener una habitación con vistas al mar! La comida es estupenda y hay mucho para elegir. Cenamos un par de noches en los restaurantes a la carta, el Mediterráneo es por lejos la mejor! La piscina no estaba demasiado llena y siempre había tumbonas disponibles. El entretenimiento de la noche era la manera perfecta de terminar un día especialmente con un cóctel o dos!	review	beach	Evenia Zoraida Park	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g644309-d496815-Reviews-Evenia_Zoraida_Park-Roquetas_de_Mar_Province_of_Almeria_Andalucia.html	2017-7-2	4
Acierto total la elección del hotel. Al estar recientemente remodelado está todo nuevo y se nota mucho. Otra ventaja es que al no ser excesivamente grande no existe sensación de aglomeración en ningún momento ni espacio. La comida está fenomenal, la ubicación en primera línea de playa perfecta y los horarios, actividades y espectáculos adaptados a las costumbres y gustos españoles. En el apartado del personal laboral, se transmite profesionalidad, amabilidad y eficacia. Especial mención para Sergio que además de ser encantador y muy servicial siempre saca una sonrisa a todos los niños. El Director del hotel igualmente muy educado y eficiente se le puede ver en todos los espacios públicos siempre atento a cualquier necesidad que se pueda suscitar. Saludos desde Asturias.	review	beach	SENTIDO Benalmadena Beach	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g562812-d487089-Reviews-SENTIDO_Benalmadena_Beach-Benalmadena_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2019-9-2	5
Acabamos de regresar de nuestra primera familia de vacaciones con nuestro hijo de 3 años y no puedo agradecer Playa Miraflores y el club de campo suficiente para nuestra semana increíble. Estábamos invitados por RCI y dijeron previamente que la mayoría de los apartamentos rci estaban en la cima de la colina, que nos preocupaba con un niño de 3 años, sin embargo a la llegada el personal nos pasaron a un apartamento en la playa y no puedo recomendar lo suficiente. Nos asignaron una habitación en la planta baja apartamento de un dormitorio que también tenía acceso a los hermosos jardines de la terraza. El apartamento estaba impecable y tenía todo lo que necesitábamos y más. La piscina era genial y muy tranquilo la mayoría de los días. La única cosa que faltaba era un bar en la piscina, aunque creo que una de las otras piscinas tienen uno, el nuestro no, así que era un poco decepcionante. Nos encontramos algunos restaurantes a poca distancia y dos grandes supermercados no está lejos. En general, encontramos el complejo increíble, muy bien cuidado y el personal que va más allá de ayudar. Volveremos.	review	beach	Miraflores Beach Country Club	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g580271-d2367493-Reviews-Miraflores_Beach_Country_Club-Mijas_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-6-2	5
30 minutos strol un agradable junto al mar hasta la frontera/Aeropuerto. Teníamos una habitación muy limpia y agradable, con vistas al mar. El desayuno era genial, no necesitamos comer! Lo único que está detrás de 15 - 20 minutos a pie de la ciudad para comer y WiFi gratis fue la semana en la habitación. Por lo demás altamente recomendado.	review	beach	AC Hotel La Linea	CA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g660738-d289449-Reviews-AC_Hotel_La_Linea-La_Linea_de_la_Concepcion_Province_of_Cadiz_Andalucia.html	2017-4-2	5
Otro año más volvemos a disfrutar de este hotel, en una habitación en la séptima planta, con unas vistas frente al mar , impresionantes de Puerto Marina y la playa. En este hotel se alojan, sobre todo, ingleses , parejas o jubilados por lo que el ambiente es de absoluta tranquilidad, también para parejas españolas, sin niños, sólo es para adultos. Para nosotros es perfecto y lo que queremos para despejarnos del stress​ de nuestra ciudad, Madrid.Perfecta atención por parte del personal, en general, y en especial Fernando, en recepción. Buen buffet, con cocina en vivo, carne , pescado y una cuidada presentación de tapas y entrantes, adaptado más a horarios y comidas , para los ingleses, pero este año han retrasado horarios, eso sí todo está buenísimo y los postres caseros .Nosotros, aún estamos hospedados hasta finales de este mes, y estamos disfrutando escuchando desde la cama las olas del mar ... El mejor hotel de la Costa del Sol.	review	beach	MedPlaya Riviera	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g562812-d500903-Reviews-MedPlaya_Riviera-Benalmadena_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2017-7-2	5
Esta ubicado en una zona residencial a las afueras de Córdoba ,pero cercano si vas en coche ,la habitación estaba limpia y el baño también ,la habitación era bastante ruidosa ,se escuchaba todo a los vecinos ,los ruidos del baño ,portazos ,etc.Tenía dos camas juntas ,que a nuestro juicio ,tenía colchones con diferentes durezas ,una más dura ,otra más blanda El somier hacia ruido ,tiene parking y jardines .	review	urban	Ayre Hotel Cordoba	CO	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187430-d206962-Reviews-Ayre_Hotel_Cordoba-Cordoba_Province_of_Cordoba_Andalucia.html	2019-10-2	3
Hotel bien comunicado, muy limpio, el personal excepcional, en recepción, nos ofercieron el cambio de habitación por el ruido del aire acondicionado, muy amables. El personal de limpieza muy eficiente. Los camareros simpaticos, muy serviciales. Piscina en terraza con bar y solarium con hamacas, estupenda, buen sitio para darse un chapuzón y tomar el sol. Lo único que me pareció un poco caro el parking 14.00€/dia. Queremos darle las gracias a todo el personal por su buen trabajo.	review	beach	Hotel Mena Plaza	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g315917-d1858091-Reviews-Hotel_Mena_Plaza-Nerja_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2019-8-2	4
Mi madre y yo visitamos este hotel y era fantástico de principio a fin. Es un 3 estrellas, pero debería ser un 4 estrellas, el personal trabaja muy duro desde la mañana hasta la noche y el equipo de animación son excelentes, con grandes espectáculos cada noche. El hotel está en una estupenda ubicación, cerca de las tiendas, bares y restaurantes.Lo mejor del hotel es la comida y la cantidad de variedad, y están llevando comida fresca todo el tiempo. El restaurante también haciendo diferentes noches temáticas.Me encantaría volver a este hotel de nuevo.	review	beach	Hotel Palia La Roca	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g562812-d500899-Reviews-Hotel_Palia_La_Roca-Benalmadena_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2016-8-2	5
Me encanta llevamos alojándonos 3 años en Semana Santa y me gusta mucho su piscina climatizada, buena comida y trato ya familiar, lo único el spa cada vez está peor, pero con no ir. Y lo mejor esos pedazos d desayunos que nos comemos todos. Me encanta ir con los amigos. Son los mejores 5 días de relax sin niños porque te olvidas de ellos con la animación , y con el solecito de la primavera.	review	beach	Best Oasis Tropical	AL	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g580270-d498705-Reviews-Best_Oasis_Tropical-Mojacar_Province_of_Almeria_Andalucia.html	2013-5-2	4
Las habitaciones son amplias... Pero está obsoleto y lo peor un olor a cloaca elegante! Pero si tengo que destacar algo sin Duda, el desayuno ... que zumo de naranja, que calidad... sabia a medicamento! Lo mejor es que habia varias botellas que ponia zumo de naranja natural y era el mismo zumo de polvos !! Se lo dijimos a un camarero y se disculpó...Hombre pues no sé... el segundo dia del desayuno quitaron muchas cosas porque el dia anterior muchos de los que se hospedaban alli( que eran concentraciones de futbolistas y Nadadoras) habian arrasado el buffet libre como si se fuera a acabar el mundo y para evitarlo pues pagamos justos por pecadores y aquello presentaba un aspecto triste y lamentable! Deben de tener en cuenta que eso pasa en todos los hoteles con buffet libre, es un riesgo que tienen que correr y encima cobrando 10€!! En fin... no repetiré y no lo recomiendo...	review	urban	Ilunion Alcora Sevilla Hotel	SE	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g1078260-d228641-Reviews-Ilunion_Alcora_Sevilla_Hotel-San_Juan_De_Aznalfarache_Province_of_Seville_Andalucia.html	2018-8-2	2
Guau. . . ¡Qué personal tan increíble!A pesar del "momento difícil" durante el encierro de Málaga, el personal hizo TODO lo que pudo para que nos sintiéramos como en casa. Desde crear fabulosos desayunos cada mañana, hasta ayudarnos a guardar nuestro equipaje antes de la llegada. . . Nos hicieron sentir TAN BIENVENIDOS, en un momento en el que esperaría que muchos estuvieran muy preocupados por su propia salud y bienestar.Siempre tendremos un lugar especial en nuestros corazones para este increíble personal. ¿¿¿¿¿Volveremos?????	review	urban	Hotel Soho Boutique Bahia Malaga	MA	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187438-d234271-Reviews-Hotel_Soho_Boutique_Bahia_Malaga-Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia.html	2020-3-2	5
Atención increíble. Hotel en pleno centro de Granada. Nada más entrar, el olor que te da ya te hace ver que es un hotelazo. Gracias a los chicos de recepción por toda la ayuda que nos dieron para evitar que nos multaran los coches. Sois unos cracks! Gracias al personal de limpieza por tener el hotel impoluto y las habitaciones relucientes. Gracias a las camareras y cocineros del desayuno por tener todo tan bien organizado, tener tanta variedad, estar todo tan bueno y tenernos tan bien atendidos. Así da gusto! Ya tenemos hotel cada vez que volvamos a Granada!	review	urban	Melia Granada	GR	Tripadvisor	https://www.tripadvisor.es/Hotel_Review-g187441-d228584-Reviews-Melia_Granada-Granada_Province_of_Granada_Andalucia.html	2015-2-2	5
